,SEMESTER,AGE,GENDER,ADDRESS,FAMILY SIZE,PARENT STATUS,TRAVEL TIME,FAMILY SUPPORT,ACTIVITIES,LANGUAGES,INTERNET,FREETIME,HEALTH,NO OF ABSENCE,NO OF WITHDRAWL,CURRENT CGPA,STUDY TIME,STUDENT JOB,AVG GPA
17312,2.0,21.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,2.33
17313,1.0,19.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,6.0,1.0,5.0,1.0,1.0,2.67
17314,9.0,22.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,4.0,2.0,1.0,4.0,1.0,1.0,4.0
17315,6.0,20.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,5.0,1.0,4.0,3.0,4.0,1.0,2.0
17316,6.0,20.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,3.0,1.0,5.0,8.0,1.0,2.0,1.0,1.0,3.67
17317,3.0,19.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,0.0,4.0
17318,9.0,23.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,3.0,3.0,5.0,1.0,3.67
17319,1.0,24.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,4.0,1.0,3.0,1.0,0.0,3.33
17320,4.0,24.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,6.0,3.0,3.0,2.0,0.0,2.67
17321,1.0,22.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,2.0,7.0,5.0,4.0,4.0,0.0,1.67
17322,2.0,18.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0,3.0,5.0,2.0,5.0,4.0,4.0,3.0,0.0,1.33
17323,8.0,24.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,3.0,3.0,1.0,0.0,2.33
17324,8.0,23.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,3.0,5.0,2.0,2.0,2.0,0.0,3.33
17325,8.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,5.0,3.0,0.0,3.33
17326,4.0,20.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,4.0,2.0,3.0,0.0,2.33
17327,2.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,2.0,1.0,7.0,3.0,4.0,3.0,0.0,2.33
17328,4.0,24.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,7.0,0.0,5.0,5.0,1.0,2.33
17329,5.0,20.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,5.0,0.0,0.0,3.0,3.0,0.0,2.0
17330,5.0,20.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,3.0,5.0,1.0,0.0,2.67
17331,3.0,18.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,5.0,5.0,3.0,0.0,1.0,1.0,1.0,3.67
17332,4.0,19.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,5.0,2.0,3.0,5.0,1.0,1.0,0.0,2.33
17333,1.0,24.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,4.0,5.0,0.0,3.0,5.0,5.0,0.0,3.0
17334,1.0,22.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,2.33
17335,5.0,24.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,3.0,6.0,4.0,1.0,1.0,1.0,3.67
17336,2.0,21.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,3.0,3.0,4.0,1.0,5.0,3.0,5.0,1.0,2.0
17337,10.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,3.0,4.0,5.0,2.0,0.0,1.0
17338,1.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,2.0,1.0,3.0,5.0,2.0,1.0,3.33
17339,7.0,24.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,3.0,5.0,1.0,0.0,2.33
17340,6.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,4.0,3.0,0.0,5.0,3.0,1.0,0.0,3.0
17341,5.0,21.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,5.0,3.0,5.0,2.0,0.0,2.0,2.0,0.0,2.33
17342,3.0,18.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,4.0,0.0,1.33
17343,1.0,21.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,5.0,2.0,1.0,1.67
17344,1.0,22.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,4.0,6.0,4.0,2.0,5.0,1.0,1.0
17345,10.0,22.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,4.0,1.0,4.0,1.0,1.67
17346,5.0,20.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,5.0,5.0,5.0,4.0,1.0,2.67
17347,5.0,18.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,5.0,5.0,4.0,4.0,3.0,5.0,1.0,3.0
17348,1.0,24.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,2.33
17349,8.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,5.0,2.0,2.0,1.0,3.0,0.0,4.0
17350,5.0,22.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,4.0,2.0,8.0,2.0,2.0,3.0,1.0,2.67
17351,8.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,5.0,4.0,8.0,2.0,3.0,3.0,1.0,1.0
17352,5.0,20.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,0.0,5.0,1.0,5.0,0.0,3.0
17353,2.0,18.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,2.0,5.0,3.0,4.0,5.0,2.0,4.0,0.0,3.67
17354,3.0,22.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,1.0,8.0,3.0,2.0,3.0,0.0,2.0
17355,4.0,20.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,2.33
17356,2.0,24.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0,2.0,1.0,4.0
17357,6.0,21.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,2.0,5.0,2.0,7.0,1.0,3.0,2.0,0.0,3.67
17358,1.0,24.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,5.0,4.0,5.0,7.0,5.0,5.0,1.0,0.0,3.33
17359,3.0,21.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,3.0,4.0,0.0,2.0,3.0,0.0,3.0
17360,3.0,21.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,8.0,1.0,5.0,1.0,1.0,1.33
17361,2.0,23.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,5.0,3.0,5.0,3.0,5.0,4.0,2.0,0.0,3.67
17362,5.0,22.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,3.0
17363,9.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,0.0,2.67
17364,5.0,23.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,4.0
17365,2.0,21.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,5.0,1.0,4.0,4.0,3.0,0.0,2.67
17366,9.0,22.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,4.0,2.0,5.0,5.0,0.0,3.0,2.0,0.0,4.0
17367,2.0,19.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,3.0,4.0,1.0,2.67
17368,10.0,22.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,2.0,2.0,7.0,3.0,4.0,4.0,0.0,2.67
17369,3.0,21.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,2.0,3.0,3.0,8.0,0.0,2.0,2.0,0.0,3.33
17370,2.0,19.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,5.0,5.0,0.0,3.0
17371,8.0,19.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,4.0
17372,1.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,3.0,1.0,3.0,3.0,0.0,4.0
17373,7.0,22.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,4.0,4.0,5.0,9.0,4.0,4.0,1.0,1.0,4.0
17374,4.0,24.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,3.0,1.0,2.33
17375,1.0,21.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,5.0,2.0,4.0,2.0,2.0,4.0,2.0,0.0,1.33
17376,8.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,4.0,8.0,4.0,4.0,5.0,1.0,2.67
17377,5.0,18.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,5.0,3.0,4.0,0.0,1.0,3.0,5.0,0.0,2.67
17378,10.0,24.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,5.0,3.0,1.0,2.0,3.0,1.0,0.0,3.33
17379,5.0,22.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,1.0,7.0,4.0,2.0,4.0,1.0,3.0
17380,6.0,19.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,2.0,4.0,5.0,6.0,2.0,1.0,2.0,1.0,1.67
17381,4.0,20.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,3.0,4.0,6.0,0.0,3.0,1.0,1.0,2.0
17382,9.0,19.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,0.0,2.33
17383,9.0,22.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0,3.0,2.0,5.0,4.0,2.0,4.0,2.0,1.0,3.67
17384,1.0,21.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,4.0,5.0,9.0,5.0,5.0,2.0,0.0,2.67
17385,1.0,24.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,5.0,2.0,0.0,3.0,3.0,1.0,2.33
17386,2.0,22.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,4.0,4.0,1.0,2.0,3.0,3.0,0.0,4.0
17387,9.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0
17388,8.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,3.0,2.0,6.0,3.0,4.0,1.0,1.0,2.33
17389,10.0,20.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,4.0,5.0,1.0,2.0,2.0,4.0,2.0,0.0,2.67
17390,7.0,19.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,2.0,1.0,2.0,0.0,2.33
17391,3.0,21.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,1.33
17392,1.0,20.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,3.0,3.0,5.0,4.0,4.0,5.0,1.0,0.0,2.33
17393,10.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,4.0,4.0,3.0,0.0,1.0,2.0,0.0,4.0
17394,10.0,18.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,3.0,5.0,1.0,2.0,3.0,1.0,3.67
17395,4.0,23.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,5.0,3.0,1.0,7.0,3.0,3.0,1.0,0.0,1.67
17396,3.0,19.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,2.0,5.0,6.0,2.0,2.0,5.0,0.0,3.0
17397,8.0,20.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,4.0,3.0,1.0,0.0,3.33
17398,10.0,22.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,3.0,2.0,2.0,8.0,1.0,1.0,3.0,1.0,4.0
17399,2.0,21.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,2.0,6.0,4.0,1.0,2.0,1.0,1.33
17400,10.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,3.0,4.0,0.0,3.0
17401,10.0,20.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,2.0,1.0,5.0,3.0,4.0,4.0,0.0,4.0
17402,9.0,22.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,4.0,2.0,3.0,3.0,4.0,0.0,1.33
17403,10.0,24.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,5.0,1.0,2.0,0.0,2.0,3.0,0.0,3.33
17404,7.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,0.0,5.0,1.0,2.0,1.0,2.0
17405,8.0,22.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0,5.0,2.0,2.0,0.0,4.0
17406,6.0,21.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,5.0,1.0,6.0,5.0,3.0,5.0,0.0,3.67
17407,10.0,22.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,4.0,5.0,8.0,0.0,5.0,5.0,1.0,4.0
17408,8.0,21.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,5.0,5.0,2.0,3.0,1.0,1.0,0.0,2.67
17409,9.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,5.0,4.0,3.0,2.0,5.0,3.0,1.0,3.67
17410,9.0,24.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,7.0,4.0,5.0,2.0,0.0,4.0
17411,1.0,18.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,2.33
17412,1.0,23.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,3.0,0.0,4.0,2.0,1.0,1.33
17413,7.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,6.0,4.0,2.0,1.0,1.0,3.33
17414,8.0,24.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,5.0,3.0,5.0,7.0,3.0,3.0,2.0,1.0,3.33
17415,4.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,4.0,8.0,4.0,3.0,1.0,1.0,2.33
17416,3.0,24.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,5.0,3.0,4.0,0.0,1.67
17417,8.0,18.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,5.0,1.0,1.0,2.33
17418,5.0,23.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,2.0,1.0,5.0,0.0,4.0,1.0,0.0,1.33
17419,10.0,23.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,5.0,2.0,5.0,0.0,2.67
17420,7.0,19.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,4.0,3.0,5.0,3.0,1.0,3.0,0.0,2.0
17421,4.0,24.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,1.0,3.0
17422,3.0,18.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,5.0,2.0,4.0,8.0,5.0,2.0,1.0,1.0,3.33
17423,3.0,24.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,3.0,0.0,5.0,3.0,4.0,0.0,2.33
17424,10.0,22.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,4.0,1.0,2.0,0.0,1.0,5.0,0.0,1.67
17425,2.0,18.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,0.0,3.0,5.0,0.0,3.33
17426,4.0,22.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,4.0,2.0,4.0,4.0,1.0,2.33
17427,4.0,24.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,4.0,3.0,2.0,9.0,4.0,3.0,2.0,1.0,3.0
17428,5.0,21.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0,3.0,1.0,5.0,5.0,3.0,3.0,0.0,3.67
17429,4.0,18.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,5.0,5.0,3.0,1.0,4.0
17430,7.0,22.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,2.0,1.0,5.0,3.0,3.0,1.0,5.0,1.0,2.67
17431,7.0,18.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,3.67
17432,6.0,24.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,3.0,4.0,5.0,2.0,5.0,5.0,4.0,1.0,1.33
17433,4.0,24.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,4.0,1.0,3.0,5.0,3.0,5.0,0.0,4.0
17434,3.0,18.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,5.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,4.0
17435,7.0,23.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,5.0,3.0,4.0,6.0,1.0,5.0,5.0,0.0,3.33
17436,8.0,19.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,4.0,1.0,6.0,3.0,4.0,3.0,0.0,2.0
17437,8.0,20.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,4.0,2.0,3.0,6.0,2.0,1.0,4.0,0.0,3.67
17438,5.0,22.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,3.0
17439,7.0,19.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,4.0,3.0,4.0,3.0,4.0,5.0,1.0,1.0,3.33
17440,9.0,19.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,5.0,4.0,3.0,2.0,1.0,5.0,1.0,2.33
17441,6.0,24.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,5.0,5.0,3.0,6.0,2.0,4.0,5.0,1.0,3.33
17442,10.0,18.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,5.0,1.0,2.0,1.0,1.67
17443,8.0,19.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,0.0,3.33
17444,4.0,19.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,7.0,4.0,1.0,2.0,1.0,3.67
17445,5.0,20.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,4.0,4.0,1.0,1.0,2.33
17446,8.0,21.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,2.33
17447,3.0,24.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,3.0,5.0,0.0,2.0
17448,4.0,18.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,5.0,8.0,2.0,3.0,4.0,1.0,2.67
17449,2.0,19.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,3.0,4.0,4.0,3.0,1.0,2.67
17450,9.0,19.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,3.0,3.0,5.0,0.0,1.0,1.0,5.0,0.0,2.67
17451,7.0,21.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,1.0,1.0
17452,6.0,23.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,3.0,4.0,0.0,2.67
17453,9.0,21.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,4.0,7.0,4.0,5.0,1.0,1.0,4.0
17454,6.0,20.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,3.0,3.0,1.0,0.0,3.0
17455,4.0,22.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,5.0,4.0,3.0,7.0,2.0,4.0,2.0,0.0,2.67
17456,1.0,20.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,9.0,4.0,3.0,2.0,0.0,3.0
17457,10.0,23.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,1.0,7.0,5.0,1.0,4.0,1.0,2.67
17458,3.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,3.33
17459,6.0,23.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,4.0,1.0,2.0,1.0,3.33
17460,6.0,24.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,2.0,1.0,7.0,5.0,4.0,3.0,0.0,2.67
17461,2.0,23.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,2.33
17462,8.0,23.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,3.0,4.0,2.0,1.0,2.33
17463,1.0,24.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,2.0,2.0,5.0,2.0,2.0,3.0,1.0,1.0,3.0
17464,3.0,24.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,5.0,4.0,0.0,3.0,4.0,1.0,0.0,2.67
17465,8.0,21.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,5.0,1.0,2.33
17466,5.0,24.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,5.0,4.0,1.0,1.0,5.0,2.0,4.0,0.0,2.33
17467,8.0,24.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,5.0,2.0,0.0,2.0
17468,4.0,24.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,4.0,5.0,1.0,1.0,3.0
17469,7.0,20.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,8.0,2.0,5.0,3.0,0.0,2.33
17470,4.0,23.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,3.0,2.0,3.0,9.0,5.0,5.0,4.0,1.0,4.0
17471,9.0,23.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,5.0,4.0,1.0,0.0,1.67
17472,8.0,18.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0,4.0,3.0,2.0,0.0,3.33
17473,5.0,21.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,5.0,2.0,1.0,8.0,2.0,4.0,2.0,1.0,4.0
17474,10.0,18.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,4.0,4.0,6.0,2.0,2.0,5.0,1.0,3.33
17475,10.0,23.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,5.0,4.0,7.0,5.0,1.0,1.0,0.0,2.33
17476,9.0,18.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,2.0,2.0,5.0,2.0,4.0,4.0,1.0,1.0,3.33
17477,6.0,18.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,5.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,4.0
17478,2.0,24.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,5.0,2.0,5.0,0.0,3.0
17479,3.0,24.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,5.0,4.0,6.0,2.0,1.0,3.0,0.0,3.33
17480,10.0,20.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,2.0,2.0,1.0,2.67
17481,3.0,19.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,2.0,9.0,2.0,4.0,4.0,0.0,3.33
17482,7.0,21.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,2.0,6.0,2.0,4.0,4.0,1.0,2.67
17483,4.0,21.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,5.0,5.0,2.0,0.0,4.0,4.0,1.0,0.0,2.67
17484,4.0,23.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,3.0,5.0,3.0,4.0,1.0,1.0,3.0,0.0,3.67
17485,10.0,20.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,3.0,3.0,7.0,5.0,3.0,1.0,0.0,1.67
17486,2.0,24.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,5.0,0.0,3.33
